DATE,yield_ust,CPI,Unemployment_Rate,GDP_Growth_Rate,S&P500_Index,VIX_Index,Brent_Oil_Price,Euro_Bond_Yield,Dollar_Index
,,251.34,4.6,1.12,3897.82,27.19,98.47,0.85,107.51
,,254.6,5.2,-0.27,4361.91,20.93,80.44,1.59,109.89
,,284.3,3.7,-0.09,3830.85,31.68,62.85,1.61,100.36
,,271.45,4,3,3759.37,18.32,111.93,0.95,91.87
,,293.24,4.3,3.1,4243.32,16.06,70.19,1.92,93.33
,,284.73,5.2,1.74,3859.76,18.83,115.84,1.97,96.47
,,250.41,5.4,2.45,4347,20.35,88.72,0.54,92.07
,,280.84,5.5,2.33,3827.89,20.65,80.42,1.29,106.31
,,254.69,5.4,1.98,4201.94,28.41,104.51,2.28,95.94
,,289.05,3.5,2.72,3545.11,19.36,112.61,1.54,109.52
,,299.58,3.6,2.08,3885.56,28.53,82.24,1.2,104.05
,,276.56,3.8,1.4,3843.23,16.82,84.44,1.01,93.47
,,284.14,4.2,0.07,4316.68,17.94,85.99,0.99,99.52
,,261.87,5.2,2.35,4467.06,25.18,115.34,0.7,99.34
,,271.88,5.3,1.13,3960.88,33.44,101.55,2.13,99.85
,,292.8,3.9,0.33,4324.84,32.19,74.86,0.67,100.71
,,258.37,4.7,2.61,4199.69,34.38,71.1,1.08,90.62
,,263.28,5.3,2.14,4467.39,28.01,73.82,0.59,103.73
,,272.27,4.4,3.22,4311.11,28.52,75.81,2.06,99.74
,,285.61,3.7,-0.26,3577.48,27.5,73.81,0.58,105.82
,,268.79,4.4,1.92,4213.28,27.46,99.51,1.12,106.31
,,296.39,4.3,0.1,4035.5,17.94,66.96,1.65,94.61
,,254.72,4.7,3.07,3516.44,25.87,83.24,1.32,90.97
,,268.54,4.4,-0.55,3751.31,22.72,97.5,1.06,104.06
,,285.45,3.5,1.95,4421.76,23.85,77.45,1.05,109.56
,,261.3,5.5,2.56,4426.06,25.47,63.92,2.1,98.93
,,282.82,4.6,0.6,4298.85,17.57,64.91,2.45,95.19
,,258.21,4.4,3.29,4481.78,22.19,67.56,1.2,93.13
,,252.8,5.4,2.83,4306.55,16.27,110.15,0.58,95.75
,,256.05,3.8,0.33,3510.2,34.59,99.47,0.57,96.56
,,296.5,3.9,-0.97,3787.83,17.37,63.87,2.02,98.48
,,277.59,5.1,0.33,3530.62,20.17,83.46,1.6,103.11
,,289.82,4,0.27,3594.11,32.83,76.72,2.07,95.46
,,266.63,5.1,3,3718.84,24.65,94.68,1.89,91.02
,,279.63,4,3.35,4003.56,17.71,91.37,2.32,97.47
,,274.75,3.6,-0.68,4347.53,22.68,88.87,2.27,107.11
,,297.29,4.5,1.12,4361.97,17.32,78.87,2.08,99.97
,,287.38,3.9,1.47,4116.2,19,68.27,1.45,109.3
,,286.53,5,-0.58,4428.18,16.04,104.54,1.12,100.07
,,252.32,4.8,0.7,4000.06,23.76,112.79,1.51,95.52
,,277.48,5.3,0.43,4389.04,31.13,116.65,1.5,93.87
,,273.35,5.1,1.41,3954.07,26.72,63.52,1.72,103.89
,,296.39,3.9,1.98,3777.23,27.13,104.39,0.87,100.73
,,262.87,5.1,2.17,4416.41,19.01,103.59,1.81,102.08
,,263.49,4.8,-0.38,3887.94,21.88,116.83,1.41,105.1
,,270.57,4.8,2.66,4003.4,31.9,75.17,1.74,104.52
,,262.17,5.2,2.05,3828.86,16.76,104.53,0.98,90.87
,,256.46,4.6,3,4162.84,32.16,63.28,1.37,106.05
,,292.87,4.4,1.02,4495.03,24.67,97.87,0.92,100.65
,,277.91,4.8,3.02,3525.51,31.74,81.05,2.25,97.83
,,293.07,4.1,2.9,4399.85,21.36,106.13,1.48,100.75
,,291.56,3.9,0.97,3503.93,21.78,111.8,0.95,102.25
,,264.1,4.7,0.72,3864.23,30.03,81.89,0.58,92.99
,,277.39,4,3.2,3668.61,30.7,91.54,1.85,98.35
,,254.16,3.7,2.22,4257.34,19.59,67.04,0.93,96.71
,,295.76,3.5,3.18,3550.61,34.46,85.01,2.48,97.01
,,270.21,4.7,2.59,4053.48,16.69,81.65,1.57,91.83
,,269.68,4.2,1.74,3794.93,16.37,70.99,1.08,93.2
,,265.14,5,-0.48,3633.67,26.91,113.67,1.82,93.24
,,273.03,4.3,0.31,4271.82,29.45,68.89,1.05,97.46
,,262.59,4.5,3.36,3717.42,34.22,98.14,2.14,107.89
,,268.74,4.3,0.44,3723.68,23.1,113.41,1.12,94.12
,,290,4.8,-0.58,3775.08,15.51,114.72,2.48,98.32
,,291.71,4.2,2.18,4086.77,27.06,107.59,1.71,96.23
,,265.21,5.4,2.3,4159.67,20.79,70.57,2.19,105.75
,,273.45,5.4,0.28,3517.6,23.66,109.05,0.65,91
,,293.69,5.2,0.34,3741.87,24.77,76.59,1.2,93.93
,,252.63,5.3,1.11,3930.97,16.29,115.34,1.97,94.21
,,294.46,4.4,-0.9,3831.98,24.72,102.55,1.81,109.86
,,260.96,4.6,2.55,4384.17,23.53,107.12,0.89,101.42
,,283.93,5,0.43,4287.71,29.25,65.1,1.21,92.78
,,279.13,4.9,2.84,4125.89,27.91,94.97,1.03,95.44
,,277.65,5.3,2.61,3838.04,18.7,109.27,1.73,93.36
,,292.97,4.9,1.98,4200.67,19.12,111.7,1.19,92.49
,,255.08,5.5,0.46,4343.64,20.02,61.72,1.12,105.94
,,267.35,4.2,1.32,4094.83,18.58,116.35,0.91,99.92
,,276.91,5.2,1,4284.46,28.14,62.6,1.32,102.62
,,290.56,4.9,0.52,4249.1,34.89,96.87,0.89,96.63
,,260.82,4.9,2.82,4071.74,28.04,101.6,2.43,101.07
,,290.15,4.2,1.18,3812.18,27.13,66.44,0.81,95.15
,,269.98,5.1,2.75,4245.78,23.2,62.88,2.33,96.16
,,259.45,5.3,-0.53,3706.8,21.25,107.09,1.36,103.04
,,287.95,3.9,-0.37,4279.49,33.22,83.08,1.26,93.01
,,254.54,4.8,3.4,4304.55,34.38,66.43,0.96,102.34
,,275.74,4.3,1.64,4322.14,24.94,105.76,1.77,107.04
,,253.19,5.5,1.29,3972.92,20.8,110.95,1.87,92.41
,,267.82,4.5,1.35,3692.48,30.4,95.24,1.44,107.95
,,280.05,4,-0.03,3599.72,17.65,69.67,0.61,91.59
,,277.81,4.3,2.23,4243.36,30.31,60.91,2.34,96.98
,,270.23,4.8,-0.62,4386.26,31.38,102.05,2.46,102.21
,,271.45,3.7,1.58,4150.84,17.5,93.01,1.36,101.19
,,261.34,4.7,1.57,3644.16,34.54,99.05,1.73,91.93
,,272.79,5.4,3.11,4434.9,34.71,108.79,1.4,105.98
,,297.66,5.2,1.37,4489.1,33.73,86.05,1.14,109.46
,,292.52,3.6,-0.38,3933.38,24.92,67.47,0.65,93.62
,,257.26,5.5,1.58,4094.83,19.92,116.4,1.41,107.9
,,251.49,4.9,-0.59,4277.23,26.64,92.72,2.14,101.14
,,296.68,3.8,-0.08,4236.39,23.4,96.92,0.53,108.72
,,276.34,3.5,-0.86,4467.79,19.12,116,1.66,93.52
,,276.89,3.8,1.31,3614.88,23.47,115.9,2.26,105.84
,,289.04,5.2,-0.62,4080.72,28.28,94.33,0.94,91.2
,,265.73,3.5,1.11,4191.93,16.42,77.86,0.87,107.66
,,274.1,4,3.2,4390.1,21.67,119.83,2.04,103.48
,,298.43,5,2.24,4374.11,15.36,100.85,1.01,97.41
,,283.61,4.7,-0.65,4478,29.99,84.51,0.88,93.81
,,257.69,5.1,0.01,4012.08,27.81,93.59,1.26,106.33
,,256.66,5,2.03,4330.76,16.25,84.95,1.29,102.06
,,260.21,3.6,3.03,3927.28,34.29,113.3,2.25,97.21
,,288.34,5.3,-0.85,3922.31,15.45,88.95,1.74,98.88
,,264.77,4,2.66,3753.35,26.8,109.41,1.31,106.53
,,251.07,4.6,1.53,4318.24,30.53,110.41,1.57,96.78
,,297.21,4.8,1.46,4485.82,30.76,109.46,2.41,91.79
,,258.49,3.8,3.31,3756.34,15.69,103.33,0.73,108.23
,,250.48,5.5,2.36,3556.13,33.13,111.29,0.92,97.75
,,261.86,4.5,2.83,4315.54,33.37,83.23,2.43,96.97
,,261.75,3.6,0.59,4120.23,26.23,66.88,2.41,94.09
,,271.1,5.4,1.49,4459.7,24.64,110.55,0.85,107.95
,,296.02,4.7,1.77,3752.24,15.9,89.89,0.79,94.35
,,293.96,4.9,0.45,3571.03,26.24,67.64,1.34,102.73
,,272.84,4.6,1.57,3992.44,23.19,66.92,0.6,107.62
,,270.54,5.2,0.06,3585.47,30.46,69.55,1.81,90.7
,,277.75,3.6,-0.35,3761.79,23.08,105.06,0.65,106.58
,,262.17,4,0.68,3625.98,28.67,102.65,0.62,98.21
,,252.61,4.4,2.33,3724.13,17.03,72.23,1.47,103.16
,,296.96,3.7,3.12,3606.14,17.66,110.82,2.42,97.45
,,259.33,4.9,1.06,4453.91,17.79,76.88,1.35,103.91
,,259.92,4.3,1.89,3778.56,15.91,107.58,1.21,95.09
,,273.62,4,-0.54,3943.9,25.83,89.33,2.5,90.44
,,274.58,3.5,3.07,4398.61,30.88,103.89,1.56,108.96
,,250.92,4.9,1.56,4177.32,27.21,82.88,1.25,90.33
,,257.4,5.2,2.51,4118.04,26.5,80.83,1.27,106.48
,,268.91,4.3,2.57,4205.56,28.61,110.48,0.89,93.38
,,284.19,4.6,0.15,4328.82,21.79,62.12,1.52,97.84
,,261.42,4,1.38,4377.67,22.24,118.48,1.38,106.45
,,271.15,4.7,3.32,4142.64,21.29,98.89,1.04,94.12
,,277.87,3.5,-0.6,4390.01,29.24,85.95,0.82,107.31
,,294.43,4.5,2.07,4035.4,18.23,97.68,1.12,99.96
,,266.3,4.8,3.33,3777.29,15.26,67.36,1.52,97.32
,,256.68,5.3,0.35,4380.08,26.92,90.84,0.62,103.25
,,274.46,4.3,2.88,4041.47,33.85,119.11,0.81,96.83
,,287.34,5,3.2,4406.14,27.19,74.12,2.4,96.95
,,255.49,4.7,2.36,3540.17,30.66,103.34,1.59,104.67
,,271.23,5.4,0.04,3897.52,28.46,86.1,0.63,96.2
,,250.89,4.3,0.5,4447.81,24.95,99.15,1.89,94.02
,,251.68,4.1,-0.84,3749.65,29.37,72.29,0.62,106.15
,,274.15,5.3,2.74,4441.54,31.48,88.23,1.98,106.11
,,264.91,3.6,2.82,4453.9,19.49,118.81,2,99.95
,,292.26,3.8,1.85,4382.14,21.72,71.72,1.8,100.53
,,280.11,3.7,0.59,4063.67,19.47,98.19,1.96,103.92
,,272.7,5.2,-0.65,4146.94,24.04,94.54,0.68,100.19
,,270.4,3.5,2.39,4369.62,32.7,93.9,1.95,98.34
,,274.86,5.2,2.27,4275.9,21.9,96.91,0.77,109.9
,,252.02,4.4,3.11,4130.09,22.49,90.13,1.18,92.95
,,294.64,3.5,2.29,4482.26,32.21,61.02,2.39,101.85
,,299.92,4.3,2.73,4185.68,25.31,114.01,1.51,107.72
,,259.07,3.9,2.36,4475.48,25.71,109.62,2.43,103.74
,,256.02,4.7,1.84,3557.39,32.22,70.45,0.68,107.62
,,257.18,4.9,0.92,3638.96,24.81,84.8,1.46,96.73
,,283.05,4.5,3.06,3951.46,28.63,106.23,0.62,95.44
,,283.07,3.6,1.93,3884.88,16.71,118.8,1.76,107.03
,,292.4,4.8,0.79,4282.73,18.57,117.07,0.66,97.88
,,287.59,5.2,-0.62,3660.61,23.09,113.96,0.85,104.19
,,272.48,4.9,0.31,4476.1,24.9,69.5,1.02,92.95
,,280.64,5.2,1.45,3815.07,34.31,114.87,2,105.12
,,284.41,3.9,0.24,3928.92,34.41,112.71,0.83,100.98
,,275.64,5.3,0,3774.75,32.02,82.62,2.19,95.37
,,273.78,4.1,1.37,4079.36,21.31,83.67,0.76,99.89
,,282.25,3.5,-0.24,3558.63,34.28,87.59,0.57,103.94
,,277.87,5.2,2.6,3649.68,28.79,99.37,1.29,90.24
,,282.2,5.4,1.18,4245.8,22.86,75.65,2.46,102.75
,,280.64,4.8,1.58,3686.5,29.03,61.38,0.72,100.83
,,285.96,4,-0.34,3735.51,15.33,68.47,0.7,94.41
,,282.14,4,0.46,4292.98,17.92,86.41,2,105.06
,,275.99,4.4,0.85,3593.3,31.59,76.92,1.12,96.07
,,284.09,5.3,2.64,3937.47,27.91,105.87,1.93,95.54
,,272.47,3.8,2.47,3523.06,22.28,66.4,0.9,99.42
,,262.08,5.2,0,3846.81,25.01,115.05,1.42,103.52
,,250.07,4.1,1.77,4198.98,33.1,113.72,1.03,108.58
,,278,5.1,0.1,3590.1,27.63,114.53,1.4,92.83
,,279.53,5.3,3.45,4388.33,22.96,104.38,2.04,97.93
,,298.6,4.4,3.28,4409.5,17.41,66.42,2.02,91.34
,,268.07,4.2,1.53,3604.99,20.87,86.29,1.53,105.17
,,269.71,5.1,2.15,4490.73,34.57,67.88,2.36,98.95
,,260.09,4.6,2.61,3797.53,23.75,119.26,1.03,104.14
,,253.53,4.9,2.24,3584.1,24.44,79.98,0.98,96.44
,,288.64,4.7,2.15,3505.07,24.97,95.12,1.73,106.89
,,262.48,3.8,3.31,3908.52,32.68,106.76,1.74,100.7
,,280.45,5.2,1.68,4129.81,27.08,115.24,0.59,108.87
,,284.39,3.9,1.86,3832.18,28.87,105.33,1.72,91.58
,,273.56,5.4,2.82,4336.72,22.79,100.47,1.25,100.29
,,293.82,4,2.01,4216.61,15.58,87.96,1.99,105.33
,,272.19,5,2.3,3850.16,33.62,96.32,2.12,102
,,264.25,4.1,0.05,4234.31,33.98,65.65,1.6,90.46
,,294.8,4.1,0.67,4440.49,33.98,113.04,0.5,109.45
,,293.08,4.1,-0.34,3593.1,33.87,92.63,1.77,95.97
,,258.2,5,1.28,3806.1,31.3,62.41,2,94.99
,,251.3,4.6,1.05,3963.33,28.69,115.19,1,99.71
,,254.5,5.3,3.49,3997.99,31.89,89.36,1.43,100.84
,,264.33,4.1,1.75,4042.2,27.01,112.12,2.43,105.33
,,298.61,4.9,2.54,3800.63,17.69,111.41,1.1,97.87
,,277.93,5,0.5,4167.26,22.82,108.95,0.95,98.8
,,268.66,3.8,2.74,4145.08,34.43,63.68,0.92,100.7
,,294.44,4.3,1.77,4077.82,22.02,74.82,1.62,97.89
,,272.66,4.5,2.14,3613.76,32.36,112.53,2.4,108.29
,,265.76,4.2,0.32,3976.97,16.86,113.94,1.72,107.03
,,297.06,4.1,1.47,3856.23,21.68,87.48,1.11,99.1
,,292.48,4.9,1.85,3991.04,22.02,86.4,1.78,90
,,292.18,3.9,1.65,4421.87,16.03,70.51,1.75,108.02
,,275.61,4.9,3.12,3980.53,17.38,118.1,1.69,92.49
,,289.47,5.4,3.04,3513.98,18.86,72.79,0.82,94.89
,,258.97,4.6,3.37,3938.84,31.76,71.46,1.77,93.05
,,278.66,4.7,2,4320.65,16.27,99.64,1.36,93.6
,,299.19,3.6,3.37,4280.06,20.97,74.57,0.54,106.06
,,264.55,5.2,2.75,4013.39,15.2,116.33,1.58,101.59
,,289.72,4.1,0.22,3749.77,28.91,60.65,2.48,109.12
,,274.52,4.7,0.92,3965.09,27.41,60.35,1.2,94.63
,,251.99,5.5,0.07,4063.7,27.9,90.29,2.43,99.71
,,288.15,4.7,-0.98,4499.87,22.49,89.28,0.69,109.55
,,258.43,4.9,-0.15,4144.18,19.17,69.8,1.96,106.53
,,281.57,4.4,-0.98,4194.26,29.41,89.67,0.73,104.57
,,254.28,3.6,2.24,3991.45,31.22,84.7,1.05,93.78
,,297.34,5.1,0.91,3854.49,17.77,113.42,1.64,105.39
,,264.59,3.6,0.41,4312.95,24.74,60.56,1.69,96.95
,,261.32,4.9,2.43,3994.93,19.97,118.58,2.05,100.61
,,256.46,3.5,2.75,4494.69,18.36,97.46,1.73,102.18
,,297.3,5.2,3.39,3957.12,29.69,69.11,1.69,102.19
,,285.6,3.8,1.89,3568,25.76,62.81,2.32,104.53
,,287.08,4.5,1.08,4182.58,19.32,92.29,1.4,103.23
,,274.97,4.7,0.37,3546.64,21.2,74.09,0.95,91.37
,,273.74,4.4,0,3750.5,34.33,78.07,0.82,99.15
,,255.5,4.2,-0.04,3853.74,31.97,74.71,1.3,103.28
,,277.99,4.4,0.84,4239.48,32.6,99.01,1.93,95.92
,,262.35,4.1,3.46,3994.24,24.2,93.21,0.59,96.26
,,298.86,4.4,-1,3528.65,27.48,64.68,0.76,92.49
,,289.83,4.2,-0.11,4116.85,22.54,91.59,0.71,98.37
,,270.65,4.6,-0.15,3911.44,16.55,107.47,1.67,109.74
,,257.57,4,2.23,4421.83,23.02,64.87,0.99,95.71
,,289.27,5.5,0.59,3999.56,26.88,113.38,0.83,100.63
,,256.1,4.5,1.06,4208.98,20.74,94.7,1.69,104.86
,,259.47,3.9,-0.33,3718.87,31.96,117.04,2.02,90.27
,,260.58,4.5,0.82,4260.97,18.02,68.89,1.16,108.01
,,277.84,5.2,-0.54,4220.96,22.34,119.61,1.66,97.73
,,289.35,3.5,1.4,4404.08,17.5,98.66,0.7,107.38
,,265.72,4.9,-0.56,3533.82,23.1,94.05,2.37,90.78
,,254.23,4.6,2.56,3947.5,15.79,90.92,1.17,92.91
,,273.23,3.8,1.55,4179.16,20.45,61.42,2.5,96.45
,,287.41,5.1,2.26,3595.16,23.01,116.38,2.46,96.91
,,261.08,4.2,0.88,3910.6,24.56,98.64,2.06,106.96
,,261,4.1,0.72,4442.15,25.87,65.5,0.54,90.22
,,297.36,5.2,-0.56,3935.93,20.5,61.26,1.59,102.82
,,297.71,4.8,1.36,4485.4,25.46,63.05,0.67,92.63
,,299.52,5.3,1.32,3556.84,25.18,96.56,2.29,106.46
,,290.38,4.8,1.11,4217.83,21.32,96.84,2.08,105.57
,,259.41,5,2.33,4081.02,31.6,89.98,2.44,100
,,260.6,5.2,2.75,4000.54,25.91,78.41,1.72,94.25
,,267.01,3.6,2.38,4470.85,21.65,91.9,1.54,102.69
,,265.91,5.1,-0.35,3629.65,33.95,90.98,1.54,93.13
,,297.83,4.7,1.8,4396,31.9,61.16,1.27,93.8
,,289.45,3.6,-0.64,4191.24,34.65,76.95,1.44,102.53
,,286.2,4.5,2.13,3759,28.84,63.19,1.77,109.82
,,259.3,3.7,0.72,4401.67,22.56,114.01,2.37,107.82
,,295.48,5,-0.4,3929.29,20.62,103.51,1.69,101.86
,,291.39,4.6,2.88,4314.23,28.27,119.77,2.21,100.77
,,258.18,5.4,1.76,3888.84,34.62,78.13,2.23,109.97
,,293.56,3.9,0.6,4350.93,27.53,112.71,1.54,100.95
,,263.61,4.7,-0.86,4136.63,32.63,96.18,1.19,98.4
,,254.04,3.9,1.42,3641.05,21.58,87.19,1.78,108.19
,,282.84,4.7,3.15,4149.66,23.14,73.35,1.39,94.68
,,282.69,4.9,1.68,3691.34,33.13,104.3,0.66,91.95
,,254.75,4.9,3.37,3911.92,30.14,114.25,1.26,102.68
,,265.94,5.1,-0.39,3670.3,34.63,74.12,2.49,91.92
,,299.64,5.2,1.56,3522.02,30.5,70.52,0.6,97.46
,,283.92,3.7,2.59,3711.89,23.97,101.77,1.89,98.47
,,286.5,4.2,1.36,4036.37,25.62,118.62,2.18,100.95
,,260.65,4.9,-0.59,3981.56,33.01,105,1.8,109.83
,,253.94,4.5,1.62,4001.5,26.03,77.07,1.64,94.42
,,263.85,3.9,1.75,3747.69,20.11,85.2,1.92,97.52
,,262.44,4.6,2.28,4185.16,23.71,83.06,1.36,92.64
,,261.73,4.3,2.43,4204.26,25.33,111.13,0.68,102.15
,,259.64,4.3,2.47,3857.97,16.93,106.28,2.42,104.55
,,278.74,5.1,1.99,4381.17,29.88,95.34,1.36,99.64
,,266.41,4.3,-0.03,4144.02,17.19,76.5,1.83,94.92
,,291.02,3.6,0.82,4213.04,23.1,116.28,1.56,102.42
,,259.2,3.6,2.49,3777.34,31.09,99.2,0.61,100.78
,,273.23,5.2,3.29,3500.61,24.35,118.23,2.41,93.42
,,250.68,5.4,-0.64,4365.38,31.84,94.81,2.09,98.11
,,274.08,4.9,1.41,4322.42,21.84,109.27,0.8,98.7
,,252.79,4.2,0.41,3623.19,34.15,108.79,2.46,109.65
,,298.89,5.4,0.01,3874.11,19.19,80.24,1.97,106.99
,,289.53,4.8,1.28,4161.34,15.77,117.84,1.44,104.69
,,274.51,5.2,1.73,4152.11,32.45,61.32,1.72,107.78
,,254.33,5,-0.96,4360.35,30.04,106.12,0.71,104.71
,,279.62,4.3,2.51,3640.27,19.64,117.93,1.62,108.07
,,287.94,4.5,2.69,3929.94,34.69,80.33,0.65,91.09
,,259.54,3.9,3.34,3597.22,25.05,98.89,1.59,99.12
,,278.41,4.1,-0.19,3889.6,34.02,93.73,1.61,104.94
,,290.71,5.1,1.68,3515.11,25.1,105.69,2.25,101.67
,,288.41,5.3,0.92,4398.27,24.44,111.97,1.95,93.5
,,290.15,4.9,0.51,4027.04,23.98,96.18,1,96.81
,,293.97,4.4,1.55,4349.8,21.7,108.95,2.28,96.36
,,296.88,3.7,2.52,3559.9,25.67,78.74,1.65,95.23
,,270.28,3.6,-0.9,3727.46,24.05,73.72,1.71,96.86
,,278.44,4.2,3.36,3759.38,15.73,85.84,0.84,100.3
,,289.53,4.4,2.64,3886.69,20.21,100.66,2.22,107.1
,,284.86,4.7,2.38,4302.87,19.26,71.23,2.36,104.84
,,299.78,3.5,2.42,3886.56,32.35,100.82,2.05,106.7
,,250.68,5.5,0.75,3704.65,26.98,83.65,2.38,107.67
,,267.76,4.2,2.38,3564.99,30.27,107.73,1.1,98.32
,,264.05,5.2,0.74,3579.49,34.14,62.21,2.22,96.92
,,263.12,4.6,3.04,4260.05,27.88,100.08,1.48,91.15
,,261.13,3.8,-0.2,3944.8,34.65,98.99,0.83,108.61
,,285.46,5.1,0.32,4226.18,21.24,116.46,1.84,91.32
,,254.24,4.9,1.48,4182.29,18.73,102.8,1.87,104.82
,,287.08,4.6,0.44,3635.36,23.07,107.78,1.07,97.56
,,284.67,4.5,0.91,3642.89,24.42,114.28,0.55,108.98
,,262.54,3.7,1.22,4255.34,32.91,100.5,0.9,98.39
,,262.64,4.8,2.85,4221.27,26.2,77.41,1.3,106.33
,,281.44,5.3,1.35,3878.03,20.84,112.19,0.84,95.65
,,288.11,3.7,0.63,3577.42,29.85,104.85,0.89,95.98
,,293.82,4,0.11,3512.1,25.12,85.47,1.28,101.91
,,292.61,5.3,0.84,3788.16,18.24,102.63,2.42,109.96
,,298.24,4.1,1.32,3509.22,26.54,112.06,2.03,100.35
,,279.07,4.8,2.36,3730.07,33.23,118.54,1.14,108.73
,,295.43,4.6,-0.46,3919.5,31.85,117.14,2.4,105.72
,,290.43,4.7,0,3621.42,26.74,79.52,1.79,105.92
,,294.73,4.3,0.71,3604.28,22.54,85.3,1.41,98.72
,,250.58,4.1,0.62,4396.44,16.74,66.57,1.44,97.73
,,298.3,3.6,0.76,4085.47,24.39,74.85,1.32,93.84
,,273.68,5,2.57,4434.46,30.04,112.95,0.97,109.28
,,289.91,5,0.46,3845.83,22.21,81.65,1.27,109.19
,,256.36,4.8,1.26,4177.14,19.71,97.23,1.56,104.94
,,269.8,4.8,1.81,3704.69,33.63,99.96,1.56,95.93
,,263.57,4,0.04,4118.34,31.43,106.91,2.02,94.9
,,264.58,3.5,2.23,3629.59,27.77,70.97,1.22,109.77
,,256.16,5.1,1.46,3502.08,17.74,78.29,1.93,91.33
,,290.29,4.5,1.01,4431.53,17.9,86.9,1.66,106.87
,,250.46,4.1,2.64,4054.89,17.06,81.89,2.42,97.11
,,265.63,3.7,0.1,4426.94,27.33,118.97,1.27,98.38
,,258.72,3.6,2.97,3833.83,17.31,110.1,2.3,106.64
,,279.45,4.2,1.52,3827.79,31.85,88.78,2.14,91.81
,,262.71,5.1,1.74,3900.66,34.86,112.76,1.78,97.08
,,262.95,5.3,2.94,4206.04,22.33,80.86,1.81,109.04
,,274.42,5.3,2.68,4065.81,24.07,107.15,0.67,103.98
,,282.63,5.3,1.71,4425.35,29.23,73.42,2.4,105.1
,,256.07,5.3,2.39,3525.44,33.74,106.34,0.71,105.15
